,Date,Time,ms,LEVEL,TEMPERATURE,CONDUCTIVITY,CON_UCTIVITY,WSE_ft
413,12/20/2020,1:00:00,0,0.094,5.3,0,NA,4.054
414,12/20/2020,1:15:00,0,0.091,5.2,0,NA,4.051
415,12/20/2020,1:30:00,0,0.082,5.3,0,NA,4.042
416,12/20/2020,1:45:00,0,0.083,5.3,0,NA,4.043
417,12/20/2020,2:00:00,0,0.093,5.2,0,NA,4.053
418,12/20/2020,2:15:00,0,0.123,4.9,0,NA,4.083
419,12/20/2020,2:30:00,0,0.11,5,0,NA,4.07
420,12/20/2020,2:45:00,0,0.156,4.5,0,NA,4.116
421,12/20/2020,3:00:00,0,0.159,4.5,0,NA,4.119
422,12/20/2020,3:15:00,0,0.17,4.3,0,NA,4.13
423,12/20/2020,3:30:00,0,0.164,4.3,0,NA,4.124
424,12/20/2020,3:45:00,0,0.17,4.2,0,NA,4.13
425,12/20/2020,4:00:00,0,0.191,3.8,0,NA,4.151
426,12/20/2020,4:15:00,0,0.188,3.9,0,NA,4.148
427,12/20/2020,4:30:00,0,0.188,3.9,0,NA,4.148
428,12/20/2020,4:45:00,0,0.194,3.6,0,NA,4.154
429,12/20/2020,5:00:00,0,0.189,3.8,0,NA,4.149
430,12/20/2020,5:15:00,0,0.203,3.6,0,NA,4.163
431,12/20/2020,5:30:00,0,0.211,3.6,0,NA,4.171
432,12/20/2020,5:45:00,0,0.199,3.4,0,NA,4.159
433,12/20/2020,6:00:00,0,0.218,3.3,0,NA,4.178
434,12/20/2020,6:15:00,0,0.197,3.3,0,NA,4.157
435,12/20/2020,6:30:00,0,0.205,3.4,0,NA,4.165
436,12/20/2020,6:45:00,0,0.219,3,0,NA,4.179
437,12/20/2020,7:00:00,0,0.228,3,0,NA,4.188
438,12/20/2020,7:15:00,0,0.216,3,0,NA,4.176
439,12/20/2020,7:30:00,0,0.214,3.3,0,NA,4.174
440,12/20/2020,7:45:00,0,0.064,5.7,0,NA,4.024
441,12/20/2020,8:00:00,0,0.032,8.7,0,NA,3.992
442,12/20/2020,8:15:00,0,0.027,9.6,0,NA,3.987
443,12/20/2020,8:30:00,0,0.04,8.4,0,NA,4
444,12/20/2020,8:45:00,0,0.038,8.3,0,NA,3.998
445,12/20/2020,9:00:00,0,0.022,8.6,0,NA,3.982
446,12/20/2020,9:15:00,0,0.035,8.8,0,NA,3.995
447,12/20/2020,9:30:00,0,0.029,9.2,0,NA,3.989
448,12/20/2020,9:45:00,0,0.001,11,0,NA,3.961
449,12/20/2020,10:00:00,0,0.006,14.3,0,NA,3.966
450,12/20/2020,10:15:00,0,0.027,15.8,0,NA,3.987
451,12/20/2020,10:30:00,0,0.028,17.8,0,NA,3.988
452,12/20/2020,10:45:00,0,0.028,19.8,0,NA,3.988
453,12/20/2020,11:00:00,0,0.041,21,0,NA,4.001
454,12/20/2020,11:15:00,0,0.037,21.3,0,NA,3.997
455,12/20/2020,11:30:00,0,0.04,22.2,0,NA,4
456,12/20/2020,11:45:00,0,0.042,22.9,0,NA,4.002
457,12/20/2020,12:00:00,0,0.049,23.9,0,NA,4.009
458,12/20/2020,12:15:00,0,0.052,24.6,0,NA,4.012
459,12/20/2020,12:30:00,0,0.053,23.9,0,NA,4.013
460,12/20/2020,12:45:00,0,0.057,24.3,0,NA,4.017
461,12/20/2020,13:00:00,0,0.054,24.4,0,NA,4.014
462,12/20/2020,13:15:00,0,0.052,24.3,0,NA,4.012
463,12/20/2020,13:30:00,0,0.057,23.6,0,NA,4.017
464,12/20/2020,13:45:00,0,0.054,23.4,0,NA,4.014
465,12/20/2020,14:00:00,0,0.06,23.3,0,NA,4.02
466,12/20/2020,14:15:00,0,0.048,23.3,0,NA,4.008
467,12/20/2020,14:30:00,0,0.049,22.9,0,NA,4.009
468,12/20/2020,14:45:00,0,0.057,22.8,0,NA,4.017
469,12/20/2020,15:00:00,0,0.056,22.4,0,NA,4.016
470,12/20/2020,15:15:00,0,0.03,22.1,0,NA,3.99
471,12/20/2020,15:30:00,0,0.038,21.7,0,NA,3.998
472,12/20/2020,15:45:00,0,0.02,21.4,0,NA,3.98
473,12/20/2020,16:00:00,0,0.016,21,0,NA,3.976
474,12/20/2020,16:15:00,0,0.02,20.2,0,NA,3.98
475,12/20/2020,16:30:00,0,0.023,19.4,0,NA,3.983
476,12/20/2020,16:45:00,0,0.003,17.6,0,NA,3.963
477,12/20/2020,17:00:00,0,0.002,16.2,0,NA,3.962
478,12/20/2020,17:15:00,0,-0.004,15,0,NA,3.956
479,12/20/2020,17:30:00,0,-0.011,13.7,0,NA,3.949
480,12/20/2020,17:45:00,0,-0.018,13,0,NA,3.942
481,12/20/2020,18:00:00,0,0.002,12.2,0,NA,3.962
482,12/20/2020,18:15:00,0,-0.015,11.4,0,NA,3.945
483,12/20/2020,18:30:00,0,-0.015,11,0,NA,3.945
484,12/20/2020,18:45:00,0,0.002,10.5,0,NA,3.962
485,12/20/2020,19:00:00,0,-0.002,9.9,0,NA,3.958
486,12/20/2020,19:15:00,0,0.007,9.7,0,NA,3.967
487,12/20/2020,19:30:00,0,0.003,9.3,0,NA,3.963
488,12/20/2020,19:45:00,0,-0.002,8.8,0,NA,3.958
489,12/20/2020,20:00:00,0,0.009,8.2,0,NA,3.969
490,12/20/2020,20:15:00,0,0.012,8,0,NA,3.972
491,12/20/2020,20:30:00,0,0.019,8,0,NA,3.979
492,12/20/2020,20:45:00,0,0.011,7.9,0,NA,3.971
493,12/20/2020,21:00:00,0,0.018,7.4,0,NA,3.978
494,12/20/2020,21:15:00,0,0.043,7,0,NA,4.003
495,12/20/2020,21:30:00,0,0.04,6.8,0,NA,4
496,12/20/2020,21:45:00,0,0.033,6.7,0,NA,3.993
497,12/20/2020,22:00:00,0,0.031,6.5,0,NA,3.991
498,12/20/2020,22:15:00,0,0.034,6.6,0,NA,3.994
499,12/20/2020,22:30:00,0,0.042,6,0,NA,4.002
500,12/20/2020,22:45:00,0,0.044,6,0,NA,4.004
501,12/20/2020,23:00:00,0,0.056,5.9,0,NA,4.016
502,12/20/2020,23:15:00,0,0.066,5.6,0,NA,4.026
503,12/20/2020,23:30:00,0,0.065,5.6,0,NA,4.025
504,12/20/2020,23:45:00,0,0.087,5.3,0,NA,4.047
505,12/21/2020,0:00:00,0,0.083,5.5,0,NA,4.043
506,12/21/2020,0:15:00,0,0.086,5.3,0,NA,4.046
507,12/21/2020,0:30:00,0,0.094,5.2,0,NA,4.054
508,12/21/2020,0:45:00,0,0.104,5.1,0,NA,4.064
509,12/21/2020,1:00:00,0,0.104,5.2,0,NA,4.064
510,12/21/2020,1:15:00,0,0.131,4.8,0,NA,4.091
511,12/21/2020,1:30:00,0,0.143,4.7,0,NA,4.103
512,12/21/2020,1:45:00,0,0.135,4.8,0,NA,4.095
513,12/21/2020,2:00:00,0,0.126,5,0,NA,4.086
514,12/21/2020,2:15:00,0,0.131,4.9,0,NA,4.091
515,12/21/2020,2:30:00,0,0.156,4.7,0,NA,4.116
516,12/21/2020,2:45:00,0,0.154,4.5,0,NA,4.114
517,12/21/2020,3:00:00,0,0.167,4.5,0,NA,4.127
518,12/21/2020,3:15:00,0,0.166,4.5,0,NA,4.126
519,12/21/2020,3:30:00,0,0.156,4.6,0,NA,4.116
520,12/21/2020,3:45:00,0,0.161,4.5,0,NA,4.121
521,12/21/2020,4:00:00,0,0.173,4.3,0,NA,4.133
522,12/21/2020,4:15:00,0,0.178,4.3,0,NA,4.138
523,12/21/2020,4:30:00,0,0.176,4.2,0,NA,4.136
524,12/21/2020,4:45:00,0,0.193,4,0,NA,4.153
525,12/21/2020,5:00:00,0,0.18,4.1,0,NA,4.14
526,12/21/2020,5:15:00,0,0.193,3.9,0,NA,4.153
527,12/21/2020,5:30:00,0,0.196,3.9,0,NA,4.156
528,12/21/2020,5:45:00,0,0.203,3.8,0,NA,4.163
529,12/21/2020,6:00:00,0,0.206,3.8,0,NA,4.166
530,12/21/2020,6:15:00,0,0.194,4,0,NA,4.154
531,12/21/2020,6:30:00,0,0.191,4.1,0,NA,4.151
532,12/21/2020,6:45:00,0,0.203,4,0,NA,4.163
533,12/21/2020,7:00:00,0,0.195,3.9,0,NA,4.155
534,12/21/2020,7:15:00,0,0.184,4.2,0,NA,4.144
535,12/21/2020,7:30:00,0,0.175,4.3,0,NA,4.135
536,12/21/2020,7:45:00,0,0.071,6,0,NA,4.031
537,12/21/2020,8:00:00,0,0.026,9.7,0,NA,3.986
538,12/21/2020,8:15:00,0,0.021,10.2,0,NA,3.981
539,12/21/2020,8:30:00,0,0.033,9.3,0,NA,3.993
540,12/21/2020,8:45:00,0,0.037,9.1,0,NA,3.997
541,12/21/2020,9:00:00,0,0.034,9.2,0,NA,3.994
542,12/21/2020,9:15:00,0,0.038,9.4,0,NA,3.998
543,12/21/2020,9:30:00,0,0.021,9.7,0,NA,3.981
544,12/21/2020,9:45:00,0,0.008,11.7,0,NA,3.968
545,12/21/2020,10:00:00,0,0.018,15.6,0,NA,3.978
546,12/21/2020,10:15:00,0,0.019,17.7,0,NA,3.979
547,12/21/2020,10:30:00,0,0.024,19,0,NA,3.984
548,12/21/2020,10:45:00,0,0.024,20.5,0,NA,3.984
549,12/21/2020,11:00:00,0,0.026,21.6,0,NA,3.986
550,12/21/2020,11:15:00,0,0.041,21.9,0,NA,4.001
551,12/21/2020,11:30:00,0,0.041,22.1,0,NA,4.001
552,12/21/2020,11:45:00,0,0.034,22.5,0,NA,3.994
553,12/21/2020,12:00:00,0,0.043,22.6,0,NA,4.003
554,12/21/2020,12:15:00,0,0.028,22.8,0,NA,3.988
555,12/21/2020,12:30:00,0,0.054,23.4,0,NA,4.014
556,12/21/2020,12:45:00,0,0.041,23.9,0,NA,4.001
557,12/21/2020,13:00:00,0,0.046,23.8,0,NA,4.006
558,12/21/2020,13:15:00,0,0.038,23.3,0,NA,3.998
559,12/21/2020,13:30:00,0,0.042,23,0,NA,4.002
560,12/21/2020,13:45:00,0,0.039,23.1,0,NA,3.999
561,12/21/2020,14:00:00,0,0.041,23.1,0,NA,4.001
562,12/21/2020,14:15:00,0,0.045,22.8,0,NA,4.005
563,12/21/2020,14:30:00,0,0.026,22.2,0,NA,3.986
564,12/21/2020,14:45:00,0,0.034,22,0,NA,3.994
565,12/21/2020,15:00:00,0,0.044,21.8,0,NA,4.004
566,12/21/2020,15:15:00,0,0.033,21.5,0,NA,3.993
567,12/21/2020,15:30:00,0,0.035,21.5,0,NA,3.995
568,12/21/2020,15:45:00,0,0.026,21.7,0,NA,3.986
569,12/21/2020,16:00:00,0,0.034,22.1,0,NA,3.994
570,12/21/2020,16:15:00,0,0.033,21.7,0,NA,3.993
571,12/21/2020,16:30:00,0,0.019,20.2,0,NA,3.979
572,12/21/2020,16:45:00,0,0.015,18,0,NA,3.975
573,12/21/2020,17:00:00,0,0.006,16.5,0,NA,3.966
574,12/21/2020,17:15:00,0,-0.007,15.3,0,NA,3.953
575,12/21/2020,17:30:00,0,-0.004,14,0,NA,3.956
576,12/21/2020,17:45:00,0,-0.008,13.4,0,NA,3.952
577,12/21/2020,18:00:00,0,-0.017,12.5,0,NA,3.943
578,12/21/2020,18:15:00,0,-0.004,11.6,0,NA,3.956
579,12/21/2020,18:30:00,0,-0.009,10.7,0,NA,3.951
580,12/21/2020,18:45:00,0,0,10,0,NA,3.96
581,12/21/2020,19:00:00,0,-0.004,10.1,0,NA,3.956
582,12/21/2020,19:15:00,0,-0.005,9.4,0,NA,3.955
583,12/21/2020,19:30:00,0,0.009,8.9,0,NA,3.969
584,12/21/2020,19:45:00,0,-0.003,8.5,0,NA,3.957
585,12/21/2020,20:00:00,0,0.014,8.6,0,NA,3.974
586,12/21/2020,20:15:00,0,-0.011,8.8,0,NA,3.949
587,12/21/2020,20:30:00,0,0.008,9,0,NA,3.968
588,12/21/2020,20:45:00,0,-0.004,9.1,0,NA,3.956
589,12/21/2020,21:00:00,0,0.012,9.1,0,NA,3.972
590,12/21/2020,21:15:00,0,0.008,9.1,0,NA,3.968
591,12/21/2020,21:30:00,0,0,9,0,NA,3.96
592,12/21/2020,21:45:00,0,0.01,9,0,NA,3.97
593,12/21/2020,22:00:00,0,0.015,8.6,0,NA,3.975
594,12/21/2020,22:15:00,0,0.006,8.3,0,NA,3.966
595,12/21/2020,22:30:00,0,0.009,8.3,0,NA,3.969
596,12/21/2020,22:45:00,0,0.013,8.5,0,NA,3.973
597,12/21/2020,23:00:00,0,0.009,8.4,0,NA,3.969
598,12/21/2020,23:15:00,0,0.011,8.3,0,NA,3.971
599,12/21/2020,23:30:00,0,0.012,8.3,0,NA,3.972
600,12/21/2020,23:45:00,0,0.033,8.1,0,NA,3.993
601,12/22/2020,0:00:00,0,0.022,8.1,0,NA,3.982
602,12/22/2020,0:15:00,0,0.022,8,0,NA,3.982
603,12/22/2020,0:30:00,0,0.034,8,0,NA,3.994
604,12/22/2020,0:45:00,0,0.024,8,0,NA,3.984
605,12/22/2020,1:00:00,0,0.034,7.9,0,NA,3.994
606,12/22/2020,1:15:00,0,0.03,7.5,0,NA,3.99
607,12/22/2020,1:30:00,0,0.03,7.2,0,NA,3.99
608,12/22/2020,1:45:00,0,0.033,7.3,0,NA,3.993
609,12/22/2020,2:00:00,0,0.033,7.4,0,NA,3.993
610,12/22/2020,2:15:00,0,0.039,7,0,NA,3.999
611,12/22/2020,2:30:00,0,0.041,6.7,0,NA,4.001
612,12/22/2020,2:45:00,0,0.052,6.2,0,NA,4.012
613,12/22/2020,3:00:00,0,0.048,6.1,0,NA,4.008
614,12/22/2020,3:15:00,0,0.047,6.5,0,NA,4.007
615,12/22/2020,3:30:00,0,0.041,6.6,0,NA,4.001
616,12/22/2020,3:45:00,0,0.048,6.4,0,NA,4.008
617,12/22/2020,4:00:00,0,0.051,6,0,NA,4.011
618,12/22/2020,4:15:00,0,0.055,5.8,0,NA,4.015
619,12/22/2020,4:30:00,0,0.068,5.9,0,NA,4.028
620,12/22/2020,4:45:00,0,0.063,5.9,0,NA,4.023
621,12/22/2020,5:00:00,0,0.069,5.8,0,NA,4.029
622,12/22/2020,5:15:00,0,0.082,5.5,0,NA,4.042
623,12/22/2020,5:30:00,0,0.105,5.1,0,NA,4.065
624,12/22/2020,5:45:00,0,0.132,4.9,0,NA,4.092
625,12/22/2020,6:00:00,0,0.124,5,0,NA,4.084
626,12/22/2020,6:15:00,0,0.129,4.9,0,NA,4.089
627,12/22/2020,6:30:00,0,0.144,4.7,0,NA,4.104
628,12/22/2020,6:45:00,0,0.138,4.7,0,NA,4.098
629,12/22/2020,7:00:00,0,0.115,5.1,0,NA,4.075
630,12/22/2020,7:15:00,0,0.134,5,0,NA,4.094
631,12/22/2020,7:30:00,0,0.116,5,0,NA,4.076
632,12/22/2020,7:45:00,0,0.034,6.6,0,NA,3.994
633,12/22/2020,8:00:00,0,0.008,8.6,0,NA,3.968
634,12/22/2020,8:15:00,0,0.012,9.5,0,NA,3.972
635,12/22/2020,8:30:00,0,0.012,9.4,0,NA,3.972
636,12/22/2020,8:45:00,0,0.023,9.5,0,NA,3.983
637,12/22/2020,9:00:00,0,0.025,9.9,0,NA,3.985
638,12/22/2020,9:15:00,0,0.007,10.5,0,NA,3.967
639,12/22/2020,9:30:00,0,0.018,10.9,0,NA,3.978
640,12/22/2020,9:45:00,0,-0.006,12.4,0,NA,3.954
641,12/22/2020,10:00:00,0,0.01,15.4,0,NA,3.97
642,12/22/2020,10:15:00,0,0.006,16.7,0,NA,3.966
643,12/22/2020,10:30:00,0,0.003,17.3,0,NA,3.963
644,12/22/2020,10:45:00,0,0.007,18.1,0,NA,3.967
645,12/22/2020,11:00:00,0,0.011,18.7,0,NA,3.971
646,12/22/2020,11:15:00,0,0.001,19,0,NA,3.961
647,12/22/2020,11:30:00,0,0.021,19.5,0,NA,3.981
648,12/22/2020,11:45:00,0,0,19.6,0,NA,3.96
649,12/22/2020,12:00:00,0,0.027,20.3,0,NA,3.987
650,12/22/2020,12:15:00,0,0.023,20.3,0,NA,3.983
651,12/22/2020,12:30:00,0,0.002,20.3,0,NA,3.962
652,12/22/2020,12:45:00,0,0.02,20.4,0,NA,3.98
653,12/22/2020,13:00:00,0,0.012,19.7,0,NA,3.972
654,12/22/2020,13:15:00,0,0.012,19.9,0,NA,3.972
655,12/22/2020,13:30:00,0,0.008,20.5,0,NA,3.968
656,12/22/2020,13:45:00,0,0.004,20.5,0,NA,3.964
657,12/22/2020,14:00:00,0,0.016,20.3,0,NA,3.976
658,12/22/2020,14:15:00,0,0.017,20.5,0,NA,3.977
659,12/22/2020,14:30:00,0,0.019,20.7,0,NA,3.979
660,12/22/2020,14:45:00,0,0.012,20.3,0,NA,3.972
661,12/22/2020,15:00:00,0,0.014,20.2,0,NA,3.974
662,12/22/2020,15:15:00,0,0.01,20.6,0,NA,3.97
663,12/22/2020,15:30:00,0,0.023,20.6,0,NA,3.983
664,12/22/2020,15:45:00,0,0.016,19.7,0,NA,3.976
665,12/22/2020,16:00:00,0,0.005,19,0,NA,3.965
666,12/22/2020,16:15:00,0,0,18.7,0,NA,3.96
667,12/22/2020,16:30:00,0,-0.001,17.5,0,NA,3.959
668,12/22/2020,16:45:00,0,0.003,16.4,0,NA,3.963
669,12/22/2020,17:00:00,0,-0.012,15.5,0,NA,3.948
670,12/22/2020,17:15:00,0,-0.015,14.4,0,NA,3.945
671,12/22/2020,17:30:00,0,-0.019,13.4,0,NA,3.941
672,12/22/2020,17:45:00,0,-0.009,12.8,0,NA,3.951
673,12/22/2020,18:00:00,0,-0.011,12.1,0,NA,3.949
674,12/22/2020,18:15:00,0,-0.014,11.6,0,NA,3.946
675,12/22/2020,18:30:00,0,-0.009,11,0,NA,3.951
676,12/22/2020,18:45:00,0,-0.021,10.8,0,NA,3.939
677,12/22/2020,19:00:00,0,-0.01,10.5,0,NA,3.95
678,12/22/2020,19:15:00,0,-0.009,10.4,0,NA,3.951
679,12/22/2020,19:30:00,0,-0.001,10.1,0,NA,3.959
680,12/22/2020,19:45:00,0,-0.011,10,0,NA,3.949
681,12/22/2020,20:00:00,0,-0.001,9.8,0,NA,3.959
682,12/22/2020,20:15:00,0,-0.003,9.6,0,NA,3.957
683,12/22/2020,20:30:00,0,0.002,9.1,0,NA,3.962
684,12/22/2020,20:45:00,0,0.002,9,0,NA,3.962
685,12/22/2020,21:00:00,0,0.002,9,0,NA,3.962
686,12/22/2020,21:15:00,0,0.017,9.2,0,NA,3.977
687,12/22/2020,21:30:00,0,0,8.7,0,NA,3.96
688,12/22/2020,21:45:00,0,0.013,8.8,0,NA,3.973
689,12/22/2020,22:00:00,0,0.008,8.5,0,NA,3.968
690,12/22/2020,22:15:00,0,0.02,8.4,0,NA,3.98
691,12/22/2020,22:30:00,0,0.007,8,0,NA,3.967
692,12/22/2020,22:45:00,0,0.021,8.2,0,NA,3.981
693,12/22/2020,23:00:00,0,0.018,8.1,0,NA,3.978
694,12/22/2020,23:15:00,0,0.017,7.8,0,NA,3.977
695,12/22/2020,23:30:00,0,0.018,7.6,0,NA,3.978
696,12/22/2020,23:45:00,0,0.027,7.4,0,NA,3.987
697,12/23/2020,0:00:00,0,0.022,7.3,0,NA,3.982
698,12/23/2020,0:15:00,0,0.02,7.2,0,NA,3.98
699,12/23/2020,0:30:00,0,0.028,6.9,0,NA,3.988
700,12/23/2020,0:45:00,0,0.025,7.1,0,NA,3.985
701,12/23/2020,1:00:00,0,0.033,7,0,NA,3.993
702,12/23/2020,1:15:00,0,0.02,6.8,0,NA,3.98
703,12/23/2020,1:30:00,0,0.038,7,0,NA,3.998
704,12/23/2020,1:45:00,0,0.037,6.8,0,NA,3.997
705,12/23/2020,2:00:00,0,0.033,6.7,0,NA,3.993
706,12/23/2020,2:15:00,0,0.034,6.8,0,NA,3.994
707,12/23/2020,2:30:00,0,0.032,6.7,0,NA,3.992
708,12/23/2020,2:45:00,0,0.036,6.6,0,NA,3.996
709,12/23/2020,3:00:00,0,0.046,6.7,0,NA,4.006
710,12/23/2020,3:15:00,0,0.039,6.9,0,NA,3.999
711,12/23/2020,3:30:00,0,0.041,6.9,0,NA,4.001
712,12/23/2020,3:45:00,0,0.036,6.4,0,NA,3.996
713,12/23/2020,4:00:00,0,0.053,6.1,0,NA,4.013
714,12/23/2020,4:15:00,0,0.044,6.3,0,NA,4.004
715,12/23/2020,4:30:00,0,0.041,6.4,0,NA,4.001
716,12/23/2020,4:45:00,0,0.038,6.6,0,NA,3.998
717,12/23/2020,5:00:00,0,0.039,6.7,0,NA,3.999
718,12/23/2020,5:15:00,0,0.043,6.5,0,NA,4.003
719,12/23/2020,5:30:00,0,0.048,6.3,0,NA,4.008
720,12/23/2020,5:45:00,0,0.054,6.2,0,NA,4.014
721,12/23/2020,6:00:00,0,0.051,6.1,0,NA,4.011
722,12/23/2020,6:15:00,0,0.053,6.2,0,NA,4.013
723,12/23/2020,6:30:00,0,0.048,6.6,0,NA,4.008
724,12/23/2020,6:45:00,0,0.052,6.6,0,NA,4.012
725,12/23/2020,7:00:00,0,0.048,6.5,0,NA,4.008
726,12/23/2020,7:15:00,0,0.042,6.9,0,NA,4.002
727,12/23/2020,7:30:00,0,0.031,7.2,0,NA,3.991
728,12/23/2020,7:45:00,0,0.025,7.7,0,NA,3.985
729,12/23/2020,8:00:00,0,0.009,8.5,0,NA,3.969
730,12/23/2020,8:15:00,0,0.014,9.7,0,NA,3.974
731,12/23/2020,8:30:00,0,0.015,10.3,0,NA,3.975
732,12/23/2020,8:45:00,0,0.003,10.8,0,NA,3.963
733,12/23/2020,9:00:00,0,0.01,11.1,0,NA,3.97
734,12/23/2020,9:15:00,0,0.008,11.5,0,NA,3.968
735,12/23/2020,9:30:00,0,0.003,11.8,0,NA,3.963
736,12/23/2020,9:45:00,0,-0.007,12.4,0,NA,3.953
737,12/23/2020,10:00:00,0,0.008,13.5,0,NA,3.968
738,12/23/2020,10:15:00,0,0.01,14,0,NA,3.97
739,12/23/2020,10:30:00,0,-0.005,14.1,0,NA,3.955
740,12/23/2020,10:45:00,0,-0.003,14.3,0,NA,3.957
741,12/23/2020,11:00:00,0,0.005,14.6,0,NA,3.965
742,12/23/2020,11:15:00,0,0,15.4,0,NA,3.96
743,12/23/2020,11:30:00,0,0.005,16.4,0,NA,3.965
744,12/23/2020,11:45:00,0,-0.002,16.3,0,NA,3.958
745,12/23/2020,12:00:00,0,-0.002,16.2,0,NA,3.958
746,12/23/2020,12:15:00,0,-0.005,16.2,0,NA,3.955
747,12/23/2020,12:30:00,0,0,16.2,0,NA,3.96
748,12/23/2020,12:45:00,0,0.007,16.4,0,NA,3.967
749,12/23/2020,13:00:00,0,0.004,17.1,0,NA,3.964
750,12/23/2020,13:15:00,0,0.018,18.2,0,NA,3.978
751,12/23/2020,13:30:00,0,0.013,18.5,0,NA,3.973
752,12/23/2020,13:45:00,0,0.018,18.5,0,NA,3.978
753,12/23/2020,14:00:00,0,0.01,18.3,0,NA,3.97
754,12/23/2020,14:15:00,0,0.02,18.1,0,NA,3.98
755,12/23/2020,14:30:00,0,0.018,18.4,0,NA,3.978
756,12/23/2020,14:45:00,0,0.021,17.7,0,NA,3.981
757,12/23/2020,15:00:00,0,0.008,17.1,0,NA,3.968
758,12/23/2020,15:15:00,0,0.02,16.4,0,NA,3.98
759,12/23/2020,15:30:00,0,0.014,15.6,0,NA,3.974
760,12/23/2020,15:45:00,0,0.006,15.1,0,NA,3.966
761,12/23/2020,16:00:00,0,0.007,14.8,0,NA,3.967
762,12/23/2020,16:15:00,0,0.005,14.4,0,NA,3.965
763,12/23/2020,16:30:00,0,0,13.9,0,NA,3.96
764,12/23/2020,16:45:00,0,-0.001,13.3,0,NA,3.959
765,12/23/2020,17:00:00,0,0.011,12.8,0,NA,3.971
766,12/23/2020,17:15:00,0,-0.006,12,0,NA,3.954
767,12/23/2020,17:30:00,0,-0.003,11.2,0,NA,3.957
768,12/23/2020,17:45:00,0,0.005,10.7,0,NA,3.965
769,12/23/2020,18:00:00,0,0.004,10.3,0,NA,3.964
770,12/23/2020,18:15:00,0,0.009,10.1,0,NA,3.969
771,12/23/2020,18:30:00,0,0.001,9.8,0,NA,3.961
772,12/23/2020,18:45:00,0,0.018,9.7,0,NA,3.978
773,12/23/2020,19:00:00,0,0.004,9.5,0,NA,3.964
774,12/23/2020,19:15:00,0,0.012,9.3,0,NA,3.972
775,12/23/2020,19:30:00,0,0.016,9.1,0,NA,3.976
776,12/23/2020,19:45:00,0,0.012,8.8,0,NA,3.972
777,12/23/2020,20:00:00,0,-0.009,8.8,0,NA,3.951
778,12/23/2020,20:15:00,0,0.015,8.5,0,NA,3.975
779,12/23/2020,20:30:00,0,0.012,8.5,0,NA,3.972
780,12/23/2020,20:45:00,0,0.015,8.4,0,NA,3.975
781,12/23/2020,21:00:00,0,0.015,8.4,0,NA,3.975
782,12/23/2020,21:15:00,0,0.021,8.1,0,NA,3.981
783,12/23/2020,21:30:00,0,0.015,8.1,0,NA,3.975
784,12/23/2020,21:45:00,0,0.024,8,0,NA,3.984
785,12/23/2020,22:00:00,0,0.012,8,0,NA,3.972
786,12/23/2020,22:15:00,0,0.019,7.8,0,NA,3.979
787,12/23/2020,22:30:00,0,0.026,7.8,0,NA,3.986
788,12/23/2020,22:45:00,0,0.03,7.7,0,NA,3.99
789,12/23/2020,23:00:00,0,0.025,7.6,0,NA,3.985
790,12/23/2020,23:15:00,0,0.03,7.7,0,NA,3.99
791,12/23/2020,23:30:00,0,0.029,7.7,0,NA,3.989
792,12/23/2020,23:45:00,0,0.026,7.6,0,NA,3.986
793,12/24/2020,0:00:00,0,0.028,7.4,0,NA,3.988
794,12/24/2020,0:15:00,0,0.035,7.4,0,NA,3.995
795,12/24/2020,0:30:00,0,0.029,7.4,0,NA,3.989
796,12/24/2020,0:45:00,0,0.032,7.5,0,NA,3.992
797,12/24/2020,1:00:00,0,0.035,7.3,0,NA,3.995
798,12/24/2020,1:15:00,0,0.032,7.3,0,NA,3.992
799,12/24/2020,1:30:00,0,0.046,7,0,NA,4.006
800,12/24/2020,1:45:00,0,0.039,7,0,NA,3.999
801,12/24/2020,2:00:00,0,0.059,6.8,0,NA,4.019
802,12/24/2020,2:15:00,0,0.035,6.9,0,NA,3.995
803,12/24/2020,2:30:00,0,0.05,6.7,0,NA,4.01
804,12/24/2020,2:45:00,0,0.05,6.8,0,NA,4.01
805,12/24/2020,3:00:00,0,0.038,6.7,0,NA,3.998
806,12/24/2020,3:15:00,0,0.058,6.6,0,NA,4.018
807,12/24/2020,3:30:00,0,0.045,6.7,0,NA,4.005
808,12/24/2020,3:45:00,0,0.038,6.9,0,NA,3.998
809,12/24/2020,4:00:00,0,0.042,6.9,0,NA,4.002
810,12/24/2020,4:15:00,0,0.047,7,0,NA,4.007
811,12/24/2020,4:30:00,0,0.052,6.7,0,NA,4.012
812,12/24/2020,4:45:00,0,0.057,6.5,0,NA,4.017
813,12/24/2020,5:00:00,0,0.061,6.3,0,NA,4.021
814,12/24/2020,5:15:00,0,0.067,6,0,NA,4.027
815,12/24/2020,5:30:00,0,0.06,6.2,0,NA,4.02
816,12/24/2020,5:45:00,0,0.036,6.9,0,NA,3.996
817,12/24/2020,6:00:00,0,0.03,7.6,0,NA,3.99
818,12/24/2020,6:15:00,0,0.037,8.1,0,NA,3.997
819,12/24/2020,6:30:00,0,0.033,8.4,0,NA,3.993
820,12/24/2020,6:45:00,0,0.037,8.5,0,NA,3.997
821,12/24/2020,7:00:00,0,0.03,8.4,0,NA,3.99
822,12/24/2020,7:15:00,0,0.039,8.3,0,NA,3.999
823,12/24/2020,7:30:00,0,0.021,8.4,0,NA,3.981
824,12/24/2020,7:45:00,0,0.034,8.4,0,NA,3.994
